Data,AAPL,ATSG,AVNW,BOOM,BREW,BRK_A,CPRT,EZPW,HWKN,HXL,HZO,IART,IBKC,INGR,MPWR,INO,INSM,INSY,SEAC,MCHP,MCHX,NTRS,NUAN,SCSS,TBBK,TCBK,UTHR,YRCW,YUM,ZIXI
2012-03-09,545.17,5.68,2.69,22.05,6.17,119065,51.16,31.37,36.16,24.26,7.37,34.2,53.56,57.3,18.08,0.63,3.96,11,6.96,36.13,4.21,44.28,25.86,32.16,8.64,16.12,46.85,8.45,67.41,2.95
2012-03-12,552,5.65,2.71,21.84,6.16,119235,51.62,31.57,35.87,24.4,7.37,34.51,52.95,56.93,18.2,0.6183,3.94,11,7.35,35.86,4.31,44.62,25.58,32.13,8.77,16.24,46.09,8.43,66.93,2.97
2012-03-13,568.1,5.81,2.75,22.44,6.41,121250,52.75,32,37.44,24.92,7.83,34.85,54.2,57,18.55,0.65,4.05,11,7.9,36.59,4.48,45.57,26.72,32.78,8.72,16.73,47.06,8.66,68.63,3.09
2012-03-14,589.58,5.79,2.77,22.02,6.55,121074,52.84,31.64,37.09,24.64,7.88,34.83,53.9,56.46,18.82,0.62,3.93,11,7.86,36.54,4.26,45.94,26.08,32.32,8.56,16.68,46.55,8.25,68.64,3
2012-03-15,585.56,5.79,2.76,22.08,6.31,122000,53,31.53,37.76,24.53,7.87,35.24,54.5,56.2,19.14,0.6,3.98,11,7.9,36.89,4.24,47.2,26.31,33.2,9,16.93,47.5,8.23,68.62,3
2012-03-16,585.57,5.74,2.97,22.02,6.2,122190,52.94,31.06,37.52,24.92,7.83,35.09,54.8,55.98,19.03,0.5755,3.84,11,7.94,36.48,4.41,47.27,26.15,31.67,9.33,17.11,47.87,8.57,68.4,2.9
2012-03-19,601.1,5.76,3.06,22.69,6.26,122115,52.82,32.16,37.39,24.87,8.07,34.84,55.43,55.23,19.35,0.5906,3.9,11,8.31,36.74,4.6,47.62,26.47,32.84,9.54,17.67,48.46,9.49,69.06,2.89
2012-03-20,605.96,5.73,2.9,21.87,6.2,122189,52.61,31.76,36.5,24.51,7.99,34.94,54.56,55,19,0.6,3.84,11,8.11,36.59,4.5,47.61,26.23,32.2,9.42,17.45,47.84,8.77,70.21,2.95
2012-03-21,602.5,5.66,2.86,21.8,6.15,121740,52.75,31.8,36.28,24.53,7.98,34.84,54.21,55.89,19.08,0.6201,3.77,11,8.13,36.81,4.49,47.4,26.46,32.27,9.44,17.2,48.23,8.19,69.92,2.97
2012-03-22,599.34,5.67,2.86,21.25,6.54,121479,52.74,31.98,35.07,23.96,8.07,34.32,53.89,56.37,18.82,0.61,3.63,11,8.2,36.7,4.32,46.95,26,32.19,9.4,16.85,47.82,7.84,70.72,2.95
2012-03-23,596.05,5.67,3,22.09,6.62,122170,52.86,32.24,36.43,24.54,8.32,35.01,54.34,56.53,19.13,0.6101,3.73,11,8.19,36.57,4.34,47.26,25.81,32.13,9.68,17.11,47.68,7.79,70.64,2.93
2012-03-26,606.98,5.76,3.05,22.68,6.7,123555,53.5,32.92,38.31,25.05,8.73,35.74,54.9,57.23,19.64,0.62,3.89,11.5,8.18,36.97,4.75,47.9,26,33.19,9.75,17.23,48.63,7.23,71.44,3.04
2012-03-27,614.48,5.65,2.99,21.86,6.76,122659,53.09,32.7,38.39,24.47,8.59,35.48,54.98,56.98,19.62,0.67,3.73,13.5,8.06,36.92,4.51,47.48,25.61,32.62,9.79,17.14,48.82,6.4801,70.62,3.02
2012-03-28,617.62,5.73,2.97,21.45,7.05,122775,52.84,32.55,37.72,24.12,8.26,35.31,55.25,56.82,19.62,0.69,3.73,13,8.17,36.6,4.43,47.53,25.21,32.38,10.22,17.25,48.13,6.875,70.4,2.93
2012-03-29,609.86,5.8,2.99,21.23,7.3,122490,26.24,32.55,38.38,24.04,8.24,34.82,54.095,56.83,19.56,0.65,3.66,13,7.89,36.74,4.43,47.1,25.35,32.43,10.14,17.09,47.44,6.57,70.29,2.99
2012-03-30,599.55,5.79,2.82,21.11,7.66,121900,26.07,32.455,37.2,24.01,8.23,34.69,53.47,57.65,19.67,0.669,3.63,11.5,7.78,37.2,4.46,47.45,25.58,32.39,10.04,17.42,47.13,6.63,71.18,2.91
2012-04-02,618.63,5.72,2.86,21.5,7.4,122693,26.07,33.21,37.06,24.79,8.56,34.97,53.91,58.19,19.88,0.6895,3.75,12.4,8,37.32,4.47,47.83,26.72,32.5,10.48,17.71,47.53,6.47,70,2.89
2012-04-03,629.32,5.55,2.77,21.04,7.25,122357,26.08,32.8,37.24,24.93,8.42,35.33,53.92,57.95,19.39,0.69,3.72,12.4,8.05,36.71,4.33,47.9,26.34,33.57,10.41,17.42,47.1,6.05,70.71,2.91
2012-04-04,624.31,5.37,2.65,20.22,7.34,121750,25.67,31.96,36.87,24.68,8.19,34.24,52.93,58.03,19.05,0.66,3.58,12.4,8.065,36.15,4.29,47.04,25.43,32.85,10.3,17.23,45.23,5.71,70.06,2.8
2012-04-05,633.68,5.3,2.72,20.03,7.53,121295,25.47,31.75,37.55,24.33,8.24,33.83,51.7,58.02,19.66,0.6717,3.6,12,8.1,36.14,4.44,47.1,25.52,34.04,10.25,16.82,44.7,5.11,70.68,2.92
2012-04-09,636.23,5.19,2.68,19.38,7.29,119700,25.305,31.13,36.82,24.24,8.01,33.19,51.05,57.33,19.1,0.65,3.31,11.01,8.1,35.44,4.32,46.22,24.98,33.77,10.03,16.23,44.49,4.89,70,2.8
2012-04-10,628.44,5.02,2.59,18.78,7.1,118195,24.62,30.39,36.05,23.77,7.88,31.99,50.59,56.23,19.13,0.6182,3.29,11.01,8.05,35.07,4.11,45.3,24.03,31.3,9.99,15.81,43.69,4.61,68.48,2.75
2012-04-11,626.2,5.19,2.6,19.1,7.38,118725,25.15,30.2,36.86,24.37,8.05,32.35,51.71,55.72,19.31,0.6,3.33,12.5,8.11,35.55,4.08,46.02,24.05,32.59,10.03,16.24,43.73,6.14,70.11,2.84
2012-04-12,622.77,5.44,2.61,19.34,7.32,120173,25.64,30.75,37.13,26.7,8.39,32.74,52.55,56.15,19.89,0.6,3.26,12.5,8.12,36.18,4.14,46.79,24.47,33.44,10.18,16.44,42.38,6.42,70.87,2.85
2012-04-13,605.23,5.35,2.47,18.935,7.26,118385,25.64,30.74,36.07,26.4,7.97,31.76,51.94,55.64,19.72,0.62,3,12.5,8.19,35.81,4.03,45.7,23.98,34.055,10.2,15.99,41.63,6.33,72.86,2.79
2012-04-16,580.13,5.37,2.55,18.82,7.38,119525,26.06,31.18,36.39,26.06,8.35,31.61,52.38,55.69,19.7,0.595,3.02,12.5,8.19,35.7,3.85,46.16,23.645,34.25,10.26,16.43,41.34,7.18,72.25,2.85
2012-04-17,609.7,5.51,2.55,18.83,7.62,121310,26.3,31.45,36.53,26.25,8.81,32.29,53.64,56.9,20.18,0.6,2.99,9.5,8.29,36.38,3.85,46.87,23.84,34.75,10.28,16.62,41.15,6.78,73.19,2.86
2012-04-18,608.34,5.29,2.51,18.67,7.39,119750,26.6,30.92,35.47,26.27,8.78,32.22,53.56,56.78,19.94,0.6,2.93,11.75,8.27,36.22,3.64,46.55,23.42,35.24,10.13,16.32,40.42,6.3,72.94,2.9
2012-04-19,587.44,5.09,2.51,18.35,7.39,119050,26.37,30.34,35,26.02,8.43,32.49,51.43,57.07,19.65,0.595,2.9,11.75,8.23,35.76,3.77,46.46,22.88,33.68,10.03,15.9,41.71,6.44,71.41,2.99
2012-04-20,572.98,5.14,2.48,18.41,7.63,118580,26.56,26.21,35.76,26.46,8.51,33.05,51.2,56.79,19.32,0.58,3.12,11.75,8.31,35.28,3.52,46.32,22.84,30.76,10.12,16.18,42.09,6.44,73.93,3
2012-04-23,571.7,5.1,2.5,17.96,7.6,118294,26.22,25.77,34.49,26.29,8.22,32.39,49.91,56.06,19.11,0.558,3.06,11.75,8.319,34.7,3.47,45.81,22.45,32.16,10.22,15.85,42.18,6.05,73.78,2.84
2012-04-24,560.28,5.19,2.56,18.09,7.82,119700,26.22,26.33,34.91,26.89,8.51,33.13,50.88,55.8,19.07,0.5448,2.94,11.75,8.25,34.57,3.33,46.42,22.16,30.29,10.26,16.35,42.07,6.28,72.24,2.93
2012-04-25,610,5.31,2.68,18.27,7.76,119756,26.45,26.94,35.13,27.63,8.9,34.02,51.75,57.28,19.43,0.5332,2.96,11.75,8.22,34.91,3.5,46.91,22.8,31.3,10.12,16.68,43.13,6.86,72.75,2.83
2012-04-26,607.7,5.23,2.61,18.3,7.73,120700,26.53,27.1,35.42,27.75,11.06,36.24,51.99,57.83,20.04,0.538,2.92,10.5,8.25,35.36,3.51,47.17,24.91,28.74,9.975,16.6,44.54,6.45,72.89,2.79
2012-04-27,603,5.44,2.55,18.43,7.85,120925,26.63,27.11,35.63,27.8,11.1,38.18,52.31,58.07,20.46,0.54,2.92,10.5,8.39,35.41,3.47,47.58,24.84,29.94,10.06,16.8,44.96,6.51,73.32,2.91
2012-04-30,583.98,5.3,2.55,18.28,7.7,120800,26.41,26.79,34.73,27.38,10.66,37.23,51.07,57.06,20.72,0.54,2.89,11.01,8.22,35.37,3.48,47.56,24.43,28.88,10.27,16.44,43.75,7.28,72.73,2.83
2012-05-01,582.13,5.36,2.65,18.3,7.72,122185,26.44,26.9,33.81,27.43,10.13,36.45,51.08,56.68,21.38,0.54,2.82,11.01,8.22,35.23,3.57,47.82,24.56,29.95,10.14,15.71,43.55,7.44,73.55,2.8
2012-05-02,585.98,5.41,2.63,19.19,7.76,121775,26.58,26.5,33.27,27.43,9.85,36.44,51.07,56.32,21.35,0.534,2.73,11.01,8.69,34.92,3.42,47.12,24.66,30.9,10.27,15.88,43.66,7.38,73.69,2.82
2012-05-03,581.82,5.45,2.85,19.72,7.52,121800,26.38,25.97,32.83,27.14,10.04,36.67,50.64,55.75,20.9,0.536,2.71,11.5,8.5,34.69,3.4,47.04,24.11,30.25,10.2,15.85,43.95,6.7,72,2.8
2012-05-04,565.25,5.36,2.78,19.31,7.38,121950,26.21,25.43,32.52,26.64,9.5,36.23,49.83,55.43,20.76,0.53,2.7,11.5,8.41,33.79,3.35,46.61,23.54,29.51,10.1,15.72,42.19,6.33,71.15,2.8
2012-05-07,569.48,5.15,2.85,19.11,7.59,123676,26.29,25.32,32.87,26.74,10.11,35.78,50.43,54.65,20.71,0.525,4.1,10.05,8.54,33.46,3.38,46.73,23.69,28.29,10.1,15.77,42.5,6.15,72.38,2.81
2012-05-08,568.18,5.46,2.8,19.54,7.4,123744,26.48,24.99,33.16,26.74,9.79,35.57,50.49,55.05,20.77,0.5,3.48,10.05,8.46,32.7,3.3,46.23,23.32,26.71,10.13,15.98,43.11,6.26,71.81,2.83
2012-05-09,569.18,5.34,2.81,19.45,7.67,122560,26.3,24.85,32.92,26.73,9.86,35.47,49.98,54.85,20.86,0.49,3.3,10.05,8.43,32,3.25,45.16,23.4,27.29,9.95,15.8,42.65,5.94,70.44,2.81
2012-05-10,570.52,5.15,2.77,19.67,7.64,122950,26.3,25.1,32.73,26.7,9.86,35.56,50.53,55.38,21.08,0.49,3.05,11.5,8.35,31.93,3.26,45.37,23.09,27.02,10.15,16.05,42.27,5.76,71.36,2.83
2012-05-11,566.71,5.58,2.71,19.27,7.67,122795,26.47,25.21,32.38,26.82,10.51,35.32,50.11,55.11,20.86,0.5,3.1,11.5,8.2,31.9,3.25,45.12,23.1,28.47,10.17,15.82,42.58,5.82,71.7,2.81
2012-05-14,558.22,5.6,2.66,18.45,7.63,121675,25.88,24.73,31.84,27,10.38,34.58,49.68,55,20.95,0.49,3.19,11.5,8.11,31.7,3.35,44.19,22.57,26.79,10.08,15.9,42.77,6.01,69.81,2.8
2012-05-15,553.17,5.79,2.62,18.58,7.66,121425,26.19,24.63,31.35,26.85,10.54,34.72,49.57,54.99,20.68,0.477,3.02,11.5,8.1,31.34,3.37,44.37,22.33,27.31,9.91,16.15,42.88,5.81,69.76,2.82
2012-05-16,546.075,5.52,2.58,18.49,7.78,121800,26.3,24.19,31.67,26.12,10,34.59,49.81,54.21,20.47,0.4612,2.97,12,7.97,31.33,3.21,43.97,21.98,27.13,9.51,16.23,42.73,5.39,70.14,2.82
2012-05-17,530.12,5.2,2.49,18.45,7.74,120850,26.1,23.88,31.53,25.2,9.95,33.85,48.92,52.42,20.61,0.4455,2.89,12,7.99,30.99,3.19,43.57,21.57,25.52,9.31,15.88,42.09,5.26,68.02,2.81
2012-05-18,530.38,5.14,2.42,18.01,7.51,119850,25.71,23.77,31.52,24.76,9.42,32.96,48.17,51.45,19.21,0.46,2.87,12,7.94,30.49,3.41,43.17,20.66,25.15,9.32,15.89,41.64,5.37,67.43,2.75
2012-05-21,561.28,5.29,2.5,18.4,7.69,120220,26.26,23.89,33.89,25.4,9.57,34.22,48.71,52.02,19.17,0.458,3.06,12,7.98,30.89,3.47,43.31,21.45,25.63,9.43,16,43.27,5.49,69.11,2.77
2012-05-22,556.97,5.05,2.5,18.01,7.78,120550,26.76,23.95,33.24,25.35,9.73,34.86,48.75,52.41,18.71,0.45,2.9,12,8.17,30.948,3.36,43.37,21.4,26.29,9.16,15.34,42.72,5.75,70.48,2.75
2012-05-23,570.56,5.07,2.56,18.16,7.8,120455,27,23.83,33.68,25.51,9.68,34.57,49.01,51.86,18.62,0.435,3.05,10.6,8.18,31.19,3.34,43.52,21.38,26.32,9.15,15.37,42.52,5.83,70.69,2.75
2012-05-24,565.32,5.09,2.51,17.63,8.25,120217,27.24,23.94,33.56,24.99,9.83,34.87,49.2,52.29,18.21,0.4645,3,10.6,8,30.86,3.32,43.66,20.83,26.57,9.12,15.45,42.67,5.91,70.49,2.66
2012-05-25,562.29,5.05,2.46,17.41,8.19,119500,27.06,24.08,33.84,24.47,9.46,35.29,48.84,52.23,18.5,0.45,2.98,10.6,7.99,30.93,3.29,43.49,20.71,28.04,9.24,15.41,44.05,5.75,70.4,2.71
2012-05-29,572.27,5.09,2.52,17.53,8.07,120133,27.29,24.4,33.41,24.96,10,35.61,49.38,52.3,18.97,0.44,2.97,10.6,8.06,31.35,3.49,43.94,21.4,28.48,9.12,15.48,44.82,6.42,71.49,2.64
2012-05-30,579.17,5,2.51,17.42,7.87,119250,27.55,23.8,33.11,24.71,9.69,34.72,48.39,51.28,18.7,0.435,2.94,10.6,8,31.3,3.49,42.85,20.77,27.45,9.18,15.36,44.72,6.09,70.34,2.55
2012-05-31,577.73,5.07,2.59,16.88,7.95,118850,27.11,23.6,33.01,24.38,9.64,35.51,48.49,51.09,18.79,0.42,2.82,11.5,8.09,31.02,3.58,43.18,20.69,27.36,9.09,15.35,44.24,6.05,70.36,2.46
2012-06-01,560.99,4.79,2.41,16.09,7.75,119845,25.94,22.4,31.59,23.4,8.6,34.37,46.67,50.05,17.89,0.42,2.92,11.5,7.94,30.4,3.46,41.72,19.99,25.99,8.66,14.9,43.01,5.89,64.7,2.46
2012-06-04,564.29,4.76,2.45,17.15,7.46,119183,25.31,22.34,31.98,23.05,9.04,33.14,46.27,49.51,18.15,0.4,3.27,11.5,8.02,30.51,3.53,41.59,19.54,25.71,8.55,15,43.05,5.68,64.23,2.6
2012-06-05,562.83,4.87,2.39,16.59,7.53,118905,24.96,22.64,32.11,23.26,8.84,33.58,45.86,49.67,18.39,0.4,3.54,11.5,8.18,30.79,3.445,41.475,20.24,25.93,8.51,15.08,43,5.38,64.4,2.56
2012-06-06,571.46,4.98,2.51,17,7.76,120741,24.79,22.86,33.03,23.96,9.02,34.58,46.05,50.79,18.46,0.4101,3.5,11.5,8.4,31.7,3.55,42.39,21.23,20.61,8.45,15.31,43.4,5.51,66.74,2.6
2012-06-07,571.72,5.03,2.42,16.88,7.5,121175,24.66,22.71,33.51,24.08,8.76,34.3,46.43,50.79,18.13,0.4363,3.68,11.5,7.98,31.74,3.25,42.76,20.89,21.83,8.48,15.18,43.32,5.83,66.77,2.59
2012-06-08,580.32,5.13,2.68,16.76,7.5,122000,24.67,22.7,34.19,24.12,8.93,34.32,47.25,50.67,20,0.42,3.64,11.5,8.18,32.01,3.21,43.27,21.24,23.01,8.48,15.34,43.26,6.27,64.59,2.56
2012-06-11,571.17,4.99,2.67,16.09,7.28,120715,24.31,22.06,32.92,24,8.66,33.6,47.08,49.91,19.32,0.41,3.37,11.5,7.89,31.575,3.2,42.82,20.87,21.72,8.31,14.84,42.81,6.35,63.45,2.43
2012-06-12,576.16,5.04,2.72,16.08,7.46,121740,24.21,22.61,33.59,24.63,9.16,33.47,47.58,50.13,19.49,0.4278,3.27,11.5,8.01,32.26,3.22,43.69,20.94,22.19,8.41,15.1,43.85,6.78,63.5,2.49
2012-06-13,572.16,4.97,2.63,15.58,7.32,120855,23.82,22.4,33.63,24.6,8.78,32.97,47.61,49.99,19.25,0.4,3.09,9.71,7.91,31.86,3.2,43.03,20.45,21.33,8.36,14.84,43.78,7.35,62.86,2.47
2012-06-14,571.53,5.07,2.79,15.5,7.34,122600,23.46,22.37,34.32,24.45,8.72,33.53,48.33,50.12,19.38,0.41,3.02,11.25,8.05,31.83,3.28,43.64,20.68,20.7,8.5,15.29,45.68,7.58,64.42,2.49
2012-06-15,574.13,5.06,2.88,16.97,7.48,123375,23.3,22.5,35.02,24.41,9.02,33.65,49.21,50.06,19.48,0.4025,3.36,11.5,8.13,32.48,3.26,44.35,21.85,21.65,8.52,15.2,47.78,7.3,64.99,2.63
2012-06-18,585.78,5.06,2.8,16.45,7.43,123276,23.79,22.22,34.59,24.51,8.69,34.06,49.06,50.04,19.78,0.4073,3.27,12,8.11,32.86,3.37,43.995,21.65,21.6,8.51,15.16,47.55,7.65,65.8,2.71
2012-06-19,587.41,5.28,2.82,17.42,7.6,124440,24.08,22.72,36,24.69,9.3,36.28,49.855,50.42,20.21,0.43,3.08,11.5,8.28,33.05,3.42,44.64,22.53,21.5,8.5,15.3,47.95,7.74,67.25,2.77
2012-06-20,585.741,5.17,2.86,17.36,7.64,123750,23.92,22.68,35.74,24.7,9.53,36.96,49.56,50.16,20.39,0.46,3.15,11.25,8.2,33.24,3.54,44.53,22.84,21.48,8.49,15.34,47.79,7.9,66.23,2.74
2012-06-21,577.67,5.02,2.82,16.47,7.57,121744,23.43,22.42,33.71,24.2,9.5,36.12,47.81,49.37,19.79,0.5187,3,11.25,7.88,32.515,3.45,43.29,22.14,19.86,8.39,15.19,47.63,7.67,65.01,2.58
2012-06-22,582.1,5.19,2.92,16.87,7.58,122670,23.35,22.38,35.81,24.68,9.81,36.36,48.14,49.25,20.33,0.4935,3.09,11.25,8.08,33.2,3.47,43.94,22.92,20.04,8.56,15.22,48.01,8.05,66.11,2.6
2012-06-25,570.765,4.94,2.89,16.93,7.42,120700,22.93,22.27,35.69,24.41,9.45,35.69,47.99,48.29,19.35,0.46,3.31,11.25,7.91,32.12,3.43,43.46,22.41,19.5,8.6,15.25,47.6,7.75,65.3,2.46
2012-06-26,572.025,4.93,2.77,16.92,7.55,122129,22.95,22.24,36.17,24.33,9.37,35.74,48.11,48.24,19.2,0.43,3.12,9.22,7.93,32.365,3.385,43.73,22.54,19.555,8.78,15.13,48.11,7.44,65.46,2.49
2012-06-27,574.5,4.91,2.8,16.91,7.65,122950,22.93,22.85,36.54,24.86,9.2,36.68,49.01,48.55,19.42,0.46,3.12,9.22,7.87,32.49,3.49,43.95,23,19.33,9.08,15.33,49.11,6.99,64.63,2.48
2012-06-28,569.05,4.93,2.73,16.51,7.68,123435,23.22,22.8,36.5,24.73,9.1,36.06,49.15,48.65,19.37,0.47,3.26,10.75,7.87,32.24,3.48,44.01,22.77,20.03,9.02,15.28,49.1,7.01,63.89,2.47
2012-06-29,584,5.2,2.8,17.33,8.18,124945,23.69,23.46,38.18,25.79,9.51,37.18,50.45,49.52,19.85,0.46,3.26,10.75,8.23,33.08,3.61,46.02,23.82,20.92,9.43,15.4,49.38,7.04,64.42,2.6
2012-07-02,592.52,5.17,2.795,17.77,8.22,125495,24.18,23.38,38.92,26.14,9.63,37.1,50.54,49.63,19.94,0.4599,3.44,10.75,8.15,32.81,3.65,46.35,23.32,21.1,9.61,15.4,50.74,7.46,63.95,2.6
2012-07-03,599.41,5.36,2.79,18.29,8.2,125500,24.36,24.15,39.71,26.49,9.71,37.17,51.11,49.92,20.64,0.47,3.43,10.75,8.2,33.06,3.84,46.62,24,21.76,9.58,15.6,51.48,7.39,63.19,2.68
2012-07-05,609.94,5.56,2.77,18.37,8.63,124810,24.37,23.85,39.76,26.46,9.91,36.77,51.18,48.61,20.89,0.485,3.63,10.5,8,33.1,3.75,47.05,23.61,21.75,9.51,15.45,52.3,7.44,64.75,2.61
2012-07-06,605.88,5.61,2.72,18.32,8.29,123898,24.11,23.55,39.01,25.92,9.86,36.3,50.79,48.06,20.07,0.4899,3.52,10.5,7.82,32.2,3.93,46.49,22.75,21.59,9.46,15.34,51.96,7.36,64.92,2.55
2012-07-09,613.89,5.63,2.78,17.91,8.18,124901,23.96,23.6,40.15,26.4,9.7,36.76,49.86,47.08,19.92,0.4848,3.56,10.5,7.73,31.77,4.26,46.44,22.44,21.52,9.14,15.34,51.47,7.36,63.47,2.54
2012-07-10,608.21,5.38,2.74,17.37,8.23,124985,23.87,23.37,39.13,25.72,9.38,38.61,49.85,47.27,19.64,0.477,3.55,10.5,7.98,31.42,4.16,45.8,22.16,21.51,9.12,15.35,50.85,6.98,63.05,2.53
2012-07-11,604.43,5.39,2.73,17.26,8.18,125936,24.09,23.41,40.01,24.55,9.3,38.04,50.45,46.81,19.69,0.4501,3.68,10.5,7.64,31.39,4.15,46.66,21.41,21.61,9.08,15.35,50.6,6.93,61.95,2.55
2012-07-12,598.9,5.53,2.74,17.28,8.16,125321,24.07,23.46,40.15,24.71,8.83,37.71,50.29,46.16,19.21,0.461,3.58,11.37,7.88,31.03,4.09,45.82,21.26,22.29,9.09,15.24,50.61,6.67,63.14,2.58
2012-07-13,604.97,5.63,2.71,17.94,8.55,126625,24.16,24.03,41.13,25.39,9.13,38.8,51.1,47.36,19.09,0.479,3.7699,11.37,8.07,31.63,4.18,47.05,21.58,23.26,9.34,15.39,51.41,6.66,64.72,2.63
2012-07-16,606.91,5.46,2.7,17.3,8.38,125937,23.94,24.35,41.11,25.02,9.1,38.17,50.68,45.99,18.37,0.5,3.72,12,7.92,31.55,4.12,47.03,21.22,23.1,9.3,15.34,52.11,6.19,64.04,2.56
2012-07-17,606.94,5.5,2.68,17.35,8.4,127655,23.95,24.49,41.24,25.2,9.01,39.01,51.41,45.59,18.39,0.5,3.73,12.8,7.78,31.61,3.97,47.07,21.22,21.12,9.54,15.4,53.29,5.86,64.41,2.58
2012-07-18,606.26,5.51,2.69,17.24,8.51,127389,24.39,25.29,41.2,25.66,9.38,39.2,51.25,46.6,18.75,0.55,3.69,12.01,7.86,32.57,3.93,46.24,21.45,21.77,9.52,15.35,53.51,5.73,65.55,2.62
2012-07-19,614.32,5.36,2.63,16.96,8.52,126995,24.56,25.13,40.31,26.03,9.4,39.36,50.6,47.31,19.5,0.56,3.69,12.01,7.69,32.82,3.71,46,22.07,27.6,9.43,15.01,53.32,5.97,65.86,2.53
2012-07-20,604.3,5.13,2.6,16.88,8.46,125730,24.38,24.75,39.48,25.32,9.42,37.92,49.61,47.32,19.28,0.5219,3.65,12.01,7.66,32.39,3.73,45.3,21.425,26.96,9.55,14.91,52.46,6.08,64.95,2.49
2012-07-23,603.83,4.9,2.45,16.3,8.5,125458,24.04,24.3,39.27,24.63,8.99,36.86,48.91,46.59,19,0.4975,3.48,12.01,7.36,31.8,3.61,45.06,20.38,26.8,9.36,14.96,50.72,6.14,63.12,2.45
2012-07-24,600.92,4.68,2.39,15.75,8.41,125470,23.635,23.73,37.6,23.5,8.89,35.71,48.52,46.85,17.67,0.475,3.44,12.01,7.07,31.47,3.41,44.815,19.81,25.99,9.11,14.76,49.87,5.56,62.76,2.41
2012-07-25,574.97,4.81,2.4,16.04,8.38,126000,23.5,22.79,37.99,23.62,8.93,36.48,48.16,47.23,17.87,0.455,3.45,12.01,7.24,31.92,3.39,44.57,19.98,26.2,9.01,14.96,50.4,5.56,63.51,2.46
2012-07-26,574.88,4.94,2.38,16.39,8.54,127150,23.89,22.11,38.75,23.65,7.08,38.13,45.75,48.77,18.02,0.47,3.36,8.76,7.11,32.47,3.43,45.44,20.13,26.32,9.24,14.98,52.68,5.28,65.11,2.49
2012-07-27,585.16,5.13,2.22,17.46,8.69,127735,24.34,22.52,40.16,23.87,7.28,37.99,46.14,50.33,18.52,0.46,3.46,8.76,7.46,32.9,3.52,46.25,21.06,26.94,9.53,15.1,54.58,5.45,66.73,2.47
2012-07-30,595.03,4.86,2.28,17.14,8.68,127950,23.96,22.52,38.63,23.35,7.33,38.5,46.33,50.29,17.9,0.49,3.45,8.76,7.5,33.36,3.51,45.71,20.65,26.32,9.32,15.05,54.37,5.92,66.4,2.44
2012-07-31,610.76,4.83,2.26,16.71,8.54,127445,23.76,22.5,38.04,23.29,7.44,38.46,46.82,51.92,19.38,0.48,3.4,8.76,7.57,33.38,3.47,45.4,20.35,26.01,9.35,15.25,54.78,5.68,64.84,2.44
2012-08-01,606.81,4.65,2.19,15.72,8.4,127400,23.62,21.83,36.43,22.55,7.34,37.04,45.31,51.23,19,0.498,3.34,8.76,7.37,33.59,3.28,45.05,20.48,26.085,9.15,14.99,54.04,5.55,64.56,2.4
2012-08-02,607.79,4.82,2.11,15.3,8.62,126290,23.51,21.9,36.65,22.91,7.29,36.75,44.75,50.5,19.03,0.5,3.37,8.76,7.51,33.4,3.29,44.09,20.97,26.18,9.22,15.01,53.75,5.77,65.66,2.4
2012-08-03,615.7,3.91,2.11,15.58,8.72,128479,24.07,22.49,39.81,23.61,7.43,37.84,45.37,52.31,20.08,0.52,3.41,8.76,7.71,34.7,3.08,45.48,21.45,27.01,9.9,15.19,54.02,5.43,67.53,2.46
2012-08-06,622.55,4.06,2.15,15.83,8.7,127789,24.02,22.53,38.27,23.55,7.36,38.06,45.4,52.29,19.84,0.53,3.36,8.76,7.71,34.64,3.22,45.3,22.39,27.82,9.48,15.15,55.9,5.32,67.32,2.45
2012-08-07,620.914,4.09,2.19,15.82,8.48,127020,24.37,23.02,37.7,24.15,7.48,38.71,46.305,51.75,20.5,0.565,3.26,8.76,7.785,34.89,3.28,46.01,21.63,28.48,9.49,15.18,55.51,5.07,67.11,2.45
2012-08-08,619.86,4.33,2.27,15.85,8.35,127000,24.71,23.13,38.07,24.44,7.49,39.02,46.81,52.02,20.56,0.54,3.13,8.51,7.755,34.93,3.37,46.08,23.18,28.29,9.28,15.2,55.14,5.17,66.58,2.44
2012-08-09,620.73,4.53,2.285,15.77,8.36,126800,25,23.01,37.82,24.03,7.28,39.89,47.05,52.56,21.14,0.55,3.11,8.51,7.67,34.86,3.29,46.17,22.64,28.17,9.17,15.19,55.42,5.2,66.61,2.5
2012-08-10,621.7,4.71,2.26,16.34,8.11,127175,25.07,23.13,37.71,24.06,7.3,39.7,47.13,52.43,21.1,0.55,3.02,7.76,7.54,35.06,3.2,46.22,23.53,27.62,9.1,14.98,55.23,5.2,66.83,2.45
2012-08-13,630,4.7,2.31,15.64,7.59,127380,25.23,23.02,36.95,23.86,7.19,39.67,47.25,52.71,20.75,0.56,3.15,7.76,7.34,35,3.29,46.23,23.12,27.43,9.06,15.04,55.45,5.31,66.97,2.58
2012-08-14,631.69,4.7,2.32,15.78,7.62,127375,25.15,22.64,36.88,23.62,7.4,38.94,46.74,52.94,21.02,0.5402,3.12,10.5,7.24,35.25,3.12,46.33,23.55,28.4,9.04,14.97,56.09,5.51,66.25,2.61
